student_id,student_name,email,program,year_of_study,enrollment_date,attendance_rate,vle_logins_last_week,vle_time_hours_last_week,assignments_submitted_on_time,assignments_submitted_late,last_assessment_grade,previous_semester_gpa,is_commuter,works_part_time,has_declared_disability,is_international,financial_support,engagement_trend,accessed_upcoming_assessment_brief,days_to_nearest_assessment,last_alert_date,alert_response_status,risk_score_pre_intervention,prior_intervention_count,prior_interventions_improved,risk_score,risk_level,intervention_history_stress
STU0390,Angela Jordan,angela.jordan@student.chester.ac.uk,Computer Science,1,2024-09-24,82.94,21,8.96,7,0,93,3.3,False,False,False,False,Full,Improving,True,11,,,3,1,1,5,Low,11.0
STU0391,Joan Scott,joan.scott@student.chester.ac.uk,Psychology,1,2024-10-14,85.17,6,2.69,5,0,75,2.49,True,True,True,True,Partial,Declining,False,9,,,23,0,0,18,Low,0.0
STU0392,Stewart Pearce,stewart.pearce@student.chester.ac.uk,Data Science,3,2024-09-26,68.2,0,0.0,4,0,43,1.86,False,True,False,True,None,Declining,False,8,,,66,4,3,63,Medium,53.5
STU0393,Darren John,darren.john@student.chester.ac.uk,Data Science,1,2024-10-07,63.62,1,0.93,1,1,43,1.69,False,False,False,False,Full,Declining,False,8,2025-03-18,No Response,71,1,1,58,Medium,11.0
STU0394,Nigel May,nigel.may@student.chester.ac.uk,Engineering,1,2024-10-15,72.88,2,1.45,4,0,64,2.42,False,True,True,False,None,Declining,True,14,,,33,0,0,26,Low,0.0
STU0395,Gavin Johnson,gavin.johnson@student.chester.ac.uk,Computer Science,1,2024-10-07,81.82,8,6.04,7,0,83,3.19,True,False,False,False,Full,Improving,True,5,,,3,0,0,2,Low,0.0
STU0396,Arthur Benson,arthur.benson@student.chester.ac.uk,Business Analytics,2,2024-10-07,65.77,0,3.25,4,0,46,2.38,False,False,False,True,Partial,Declining,False,5,,,66,2,1,60,Medium,41.0
STU0397,Charles Smith,charles.smith@student.chester.ac.uk,Engineering,3,2024-09-01,91.57,17,11.96,8,0,95,3.73,False,False,False,False,Partial,Stable,True,3,,,7,1,1,8,Low,11.0
STU0398,Lynn Tucker,lynn.tucker@student.chester.ac.uk,Business Analytics,1,2024-09-02,53.36,0,0.0,1,2,48,2.16,False,False,False,False,Partial,Declining,False,19,,,81,2,2,68,High,22.0
STU0399,Paul Hanson,paul.hanson@student.chester.ac.uk,Engineering,1,2024-10-30,74.77,1,3.12,4,0,60,2.33,False,False,False,False,None,Improving,False,20,2025-03-19,Responded,36,0,0,28,Low,0.0
STU0400,Charlene Wright,charlene.wright@student.chester.ac.uk,Computer Science,2,2024-10-23,44.48,0,0.42,1,0,28,2.52,True,True,False,True,None,Stable,False,9,2025-02-21,No Response,90,0,0,70,High,0.0
STU0401,Iain Higgins,iain.higgins@student.chester.ac.uk,Computer Science,2,2024-10-19,74.03,0,0.0,2,0,57,2.28,False,False,False,False,None,Stable,False,3,,,60,2,0,60,Medium,60.0
STU0402,Gerard Goddard,gerard.goddard@student.chester.ac.uk,Data Science,1,2024-10-29,82.66,3,2.18,5,0,59,2.3,True,True,False,False,None,Declining,False,21,,,38,0,0,30,Low,0.0
STU0403,Rita Taylor,rita.taylor@student.chester.ac.uk,Psychology,2,2024-10-20,58.29,1,0.4,0,1,69,2.72,False,False,False,True,Full,Declining,False,21,,,66,1,1,54,Medium,11.0
STU0404,Steven Holmes,steven.holmes@student.chester.ac.uk,Engineering,2,2024-10-13,93.27,10,6.21,6,1,66,2.95,False,False,False,False,Full,Improving,False,18,,,12,1,0,20,Low,49.0
STU0405,Arthur Greenwood,arthur.greenwood@student.chester.ac.uk,Computer Science,1,2024-09-29,84.76,16,5.03,7,0,89,3.46,False,True,False,False,Full,Stable,True,17,,,10,0,0,8,Low,0.0
STU0406,Kayleigh Wright,kayleigh.wright@student.chester.ac.uk,Computer Science,2,2024-09-03,75.33,2,1.67,5,0,64,3.08,False,False,False,False,None,Declining,False,4,,,54,2,0,55,Medium,60.0
STU0407,Joe Field,joe.field@student.chester.ac.uk,Psychology,2,2024-10-15,81.63,5,4.31,5,0,70,2.96,True,True,False,True,Partial,Stable,True,11,,,14,0,0,11,Low,0.0
STU0408,Paige Wilson,paige.wilson@student.chester.ac.uk,Psychology,3,2024-09-29,76.05,2,3.15,5,0,74,3.04,True,False,False,False,Partial,Declining,False,13,2025-03-11,No Response,42,0,0,33,Low,0.0
STU0409,Kieran Walker,kieran.walker@student.chester.ac.uk,Engineering,3,2024-09-01,71.07,5,2.4,3,0,54,2.51,False,False,True,False,None,Declining,False,14,,,34,0,0,27,Low,0.0
STU0410,Patrick Hammond,patrick.hammond@student.chester.ac.uk,Engineering,3,2024-10-08,58.74,0,0.0,1,0,34,1.93,False,True,False,False,Full,Declining,False,17,2025-02-27,Responded,81,1,1,66,Medium,11.0
STU0411,Roger James,roger.james@student.chester.ac.uk,Computer Science,3,2024-10-13,75.2,5,4.78,5,0,70,3.25,True,False,False,False,Partial,Declining,False,8,,,31,0,0,24,Low,0.0
STU0412,Marilyn Morris,marilyn.morris@student.chester.ac.uk,Engineering,2,2024-09-06,60.13,0,0.0,4,0,46,1.99,True,False,False,False,None,Improving,False,14,2025-03-03,Responded,59,3,0,62,Medium,71.0
STU0413,Shirley Woodward,shirley.woodward@student.chester.ac.uk,Data Science,2,2024-10-29,82.02,11,9.02,7,0,50,2.52,False,False,True,True,Full,Declining,True,11,,,17,0,0,13,Low,0.0
STU0414,Jennifer Harvey,jennifer.harvey@student.chester.ac.uk,Computer Science,3,2024-09-12,61.97,0,0.54,1,2,44,2.11,False,False,False,False,Full,Declining,False,20,,,81,0,0,63,Medium,0.0
STU0415,Charlene Rogers,charlene.rogers@student.chester.ac.uk,Data Science,3,2024-09-02,67.18,8,3.42,5,0,50,2.37,True,True,False,True,None,Improving,False,3,,,28,1,1,24,Low,11.0
STU0416,Sophie Hewitt,sophie.hewitt@student.chester.ac.uk,Engineering,2,2024-09-20,71.12,5,4.79,6,0,43,1.87,False,False,False,True,Full,Declining,False,10,2025-02-14,No Response,32,0,0,25,Low,0.0
STU0417,Donna Powell,donna.powell@student.chester.ac.uk,Psychology,2,2024-09-21,70.83,6,1.13,4,0,45,2.23,False,True,False,False,None,Declining,True,10,,,39,1,1,33,Low,11.0
STU0418,Jennifer Francis,jennifer.francis@student.chester.ac.uk,Data Science,2,2024-10-24,81.0,4,6.6,2,0,66,2.07,False,False,False,False,None,Declining,False,9,,,29,0,0,23,Low,0.0
STU0419,Simon Ball,simon.ball@student.chester.ac.uk,Computer Science,1,2024-09-12,78.27,4,1.96,8,0,76,2.43,False,True,False,True,Full,Declining,False,17,,,31,0,0,24,Low,0.0
STU0420,Brandon Butler,brandon.butler@student.chester.ac.uk,Computer Science,1,2024-09-13,100.0,14,9.82,8,0,100,3.56,False,False,False,True,Partial,Improving,True,18,,,2,0,0,2,Low,0.0
STU0421,Richard Green,richard.green@student.chester.ac.uk,Psychology,2,2024-10-28,56.62,0,0.0,3,0,23,1.49,True,False,False,False,None,Improving,False,17,2025-02-21,No Response,77,2,1,69,High,41.0
STU0422,Frances Lee,frances.lee@student.chester.ac.uk,Computer Science,3,2024-10-31,71.82,1,0.85,5,0,51,2.64,True,True,False,True,Partial,Stable,False,11,,,55,5,3,58,Medium,70.2
STU0423,Beverley Fox,beverley.fox@student.chester.ac.uk,Data Science,3,2024-09-02,56.2,0,1.91,4,1,49,2.44,True,False,True,False,Partial,Declining,False,19,,,64,0,0,50,Medium,0.0
STU0424,Michael Watkins,michael.watkins@student.chester.ac.uk,Engineering,2,2024-09-14,79.27,4,4.14,5,0,47,2.52,False,False,False,False,Full,Stable,True,14,2025-02-16,Responded,32,0,0,25,Low,0.0
STU0425,Ellie Perry,ellie.perry@student.chester.ac.uk,Psychology,1,2024-10-04,71.79,0,0.0,1,2,34,1.63,False,True,False,False,None,Declining,False,12,,,78,1,1,63,Medium,11.0
STU0426,Melissa Thomas,melissa.thomas@student.chester.ac.uk,Engineering,2,2024-09-22,80.75,1,4.9,3,1,37,1.71,False,False,False,True,None,Declining,False,8,,,58,1,0,56,Medium,49.0
STU0427,Clive Jones,clive.jones@student.chester.ac.uk,Business Analytics,2,2024-09-06,85.76,11,7.54,1,0,93,3.8,False,False,False,True,Full,Improving,False,10,2025-02-26,No Response,15,0,0,12,Low,0.0
STU0428,Naomi Williams,naomi.williams@student.chester.ac.uk,Psychology,1,2024-09-28,66.79,5,3.78,3,0,55,2.07,False,True,False,True,None,Stable,False,17,,,25,0,0,20,Low,0.0
STU0429,Ricky Clayton,ricky.clayton@student.chester.ac.uk,Computer Science,3,2024-10-02,64.92,3,6.36,3,0,76,2.54,False,False,False,False,Partial,Stable,False,20,,,27,0,0,21,Low,0.0
STU0430,Fiona Williams,fiona.williams@student.chester.ac.uk,Engineering,2,2024-09-01,56.24,1,0.21,3,1,51,2.08,False,True,True,True,Partial,Declining,False,19,,,57,0,0,44,Medium,0.0
STU0431,Abigail Morgan,abigail.morgan@student.chester.ac.uk,Engineering,3,2024-09-29,88.95,8,3.03,5,0,69,2.72,False,False,False,False,Full,Stable,True,14,,,19,0,0,15,Low,0.0
STU0432,Pauline Godfrey,pauline.godfrey@student.chester.ac.uk,Psychology,3,2024-09-21,79.55,3,0.61,5,0,87,2.91,True,False,False,True,Full,Declining,False,21,,,44,0,0,34,Medium,0.0
STU0433,Brett Potter,brett.potter@student.chester.ac.uk,Business Analytics,1,2024-09-17,69.79,0,0.0,4,0,36,1.37,False,False,False,True,Partial,Declining,False,10,,,72,0,0,56,Medium,0.0
STU0434,Stuart Taylor,stuart.taylor@student.chester.ac.uk,Computer Science,3,2024-09-23,73.2,4,3.26,5,1,73,3.17,False,False,True,False,Partial,Stable,True,19,,,19,0,0,15,Low,0.0
STU0435,Hugh Ali,hugh.ali@student.chester.ac.uk,Psychology,1,2024-10-09,78.82,2,1.92,6,0,73,3.07,False,False,False,False,Full,Declining,False,6,2025-02-21,Meeting Scheduled,46,0,0,36,Medium,0.0
STU0436,Olivia Barber,olivia.barber@student.chester.ac.uk,Data Science,3,2024-09-28,81.81,7,3.78,3,1,43,2.59,False,False,False,False,Full,Declining,True,16,2025-03-07,Meeting Scheduled,44,0,0,34,Medium,0.0
STU0437,Joanne Bradley,joanne.bradley@student.chester.ac.uk,Psychology,3,2024-10-04,80.05,7,3.86,4,1,58,2.33,False,False,True,False,Full,Declining,False,7,,,27,0,0,21,Low,0.0
STU0438,Georgina Sims,georgina.sims@student.chester.ac.uk,Psychology,1,2024-09-05,80.72,3,2.6,6,0,70,2.54,False,True,True,False,None,Declining,False,13,,,30,0,0,23,Low,0.0
STU0439,Craig McLean,craig.mclean@student.chester.ac.uk,Engineering,2,2024-10-13,83.62,5,2.17,4,1,49,2.11,True,True,False,False,Partial,Declining,False,7,2025-02-13,Responded,41,0,0,32,Low,0.0
STU0440,Brandon Clark,brandon.clark@student.chester.ac.uk,Engineering,2,2024-10-11,66.35,1,3.98,4,0,53,2.45,False,False,True,False,None,Declining,False,20,,,45,0,0,35,Medium,0.0
STU0441,Sophie Taylor,sophie.taylor@student.chester.ac.uk,Business Analytics,3,2024-09-18,88.25,6,5.54,5,0,68,2.47,False,False,False,True,None,Declining,False,6,2025-03-21,Meeting Scheduled,24,0,0,19,Low,0.0
STU0442,David Moss,david.moss@student.chester.ac.uk,Data Science,3,2024-09-16,95.64,10,4.56,6,0,68,2.72,True,True,False,False,None,Declining,True,19,,,18,1,0,25,Low,49.0
STU0443,Joanna Hall,joanna.hall@student.chester.ac.uk,Computer Science,1,2024-09-20,87.91,15,10.83,6,0,91,3.24,True,False,False,False,Full,Improving,True,8,,,4,0,0,3,Low,0.0
STU0444,Alexander Kay,alexander.kay@student.chester.ac.uk,Computer Science,2,2024-10-23,82.33,4,3.25,4,0,73,2.87,False,False,False,False,Full,Declining,False,15,2025-03-17,No Response,34,0,0,27,Low,0.0
STU0445,Linda Johnson,linda.johnson@student.chester.ac.uk,Psychology,1,2024-10-03,82.88,2,1.55,6,0,53,2.5,False,False,False,True,Partial,Declining,False,5,,,55,1,0,54,Medium,49.0
STU0446,Dawn Johnson,dawn.johnson@student.chester.ac.uk,Business Analytics,1,2024-10-25,82.0,8,4.06,3,1,71,2.38,True,True,False,False,Partial,Declining,True,4,,,26,0,0,20,Low,0.0
STU0447,Lee Martin,lee.martin@student.chester.ac.uk,Data Science,3,2024-10-04,82.37,2,1.9,3,1,62,2.43,False,False,False,False,Partial,Declining,False,8,,,52,1,1,43,Medium,11.0
STU0448,Georgina Clarke,georgina.clarke@student.chester.ac.uk,Psychology,2,2024-10-02,77.81,7,3.13,6,0,64,2.93,True,False,True,False,Full,Improving,True,6,2025-02-21,Responded,10,1,0,19,Low,49.0
STU0449,Gerard Williams,gerard.williams@student.chester.ac.uk,Engineering,2,2024-10-10,90.5,8,5.95,4,1,68,2.87,False,False,False,True,Partial,Improving,True,5,,,10,0,0,8,Low,0.0
STU0450,Amelia Jones,amelia.jones@student.chester.ac.uk,Engineering,1,2024-10-17,88.09,10,8.88,8,0,73,2.62,True,False,False,False,None,Improving,True,12,2025-03-01,Responded,2,1,0,12,Low,49.0
STU0451,Matthew Simpson,matthew.simpson@student.chester.ac.uk,Data Science,2,2024-10-08,67.38,0,0.0,3,1,42,1.69,True,False,False,False,Partial,Stable,False,6,,,69,3,2,64,Medium,45.67
STU0452,Tina Roberts,tina.roberts@student.chester.ac.uk,Engineering,3,2024-10-12,74.4,2,1.7,3,1,76,2.99,False,True,True,True,Full,Declining,False,18,2025-03-05,No Response,42,0,0,33,Low,0.0
STU0453,Carolyn Steele,carolyn.steele@student.chester.ac.uk,Business Analytics,2,2024-10-25,84.4,11,6.32,5,0,92,3.29,True,False,False,False,None,Stable,False,14,,,15,0,0,12,Low,0.0
STU0454,Lynn Brown,lynn.brown@student.chester.ac.uk,Engineering,3,2024-09-05,69.61,2,1.9,5,0,97,3.03,False,False,False,False,None,Declining,False,9,2025-02-26,No Response,47,0,0,37,Medium,0.0
STU0455,Jane Green,jane.green@student.chester.ac.uk,Data Science,3,2024-09-28,73.38,0,1.17,5,1,52,1.9,False,False,True,False,None,Declining,False,11,,,57,0,0,44,Medium,0.0
STU0456,Geoffrey Hall,geoffrey.hall@student.chester.ac.uk,Business Analytics,3,2024-10-03,38.58,1,2.09,3,1,25,1.53,True,True,True,False,Partial,Declining,False,13,2025-02-12,Meeting Scheduled,74,1,0,68,High,49.0
STU0457,Terence Miah,terence.miah@student.chester.ac.uk,Computer Science,3,2024-10-07,62.0,0,0.98,5,0,32,1.8,False,True,False,False,None,Stable,False,13,,,69,2,2,59,Medium,22.0
STU0458,Carl Morley,carl.morley@student.chester.ac.uk,Business Analytics,2,2024-10-22,90.48,18,6.22,4,0,81,2.72,False,True,False,True,None,Declining,True,15,,,17,0,0,13,Low,0.0
STU0459,Iain Bond,iain.bond@student.chester.ac.uk,Psychology,2,2024-09-02,73.81,2,4.32,6,0,66,2.45,False,True,False,True,Partial,Declining,False,6,,,38,0,0,30,Low,0.0
STU0460,Abdul Allan,abdul.allan@student.chester.ac.uk,Engineering,3,2024-10-22,67.69,3,0.72,6,0,56,2.93,False,True,False,False,Full,Declining,False,20,,,50,0,0,39,Medium,0.0
STU0461,Pamela Robinson,pamela.robinson@student.chester.ac.uk,Psychology,1,2024-09-05,68.22,3,1.66,3,0,54,2.8,False,False,False,False,None,Stable,False,5,,,50,1,0,50,Medium,49.0
STU0462,Norman Murphy,norman.murphy@student.chester.ac.uk,Data Science,1,2024-09-06,60.05,3,1.3,0,1,41,1.77,False,True,False,True,Full,Declining,False,12,2025-02-22,No Response,61,1,0,58,Medium,49.0
STU0463,Jacob Cooper,jacob.cooper@student.chester.ac.uk,Engineering,2,2024-09-11,68.7,3,3.28,7,0,59,1.79,True,False,False,True,Full,Declining,False,20,,,35,0,0,27,Low,0.0
STU0464,June Buckley,june.buckley@student.chester.ac.uk,Psychology,3,2024-10-28,88.43,7,7.1,5,0,62,2.68,False,False,False,False,Partial,Declining,True,12,,,16,0,0,12,Low,0.0
STU0465,Barry Taylor,barry.taylor@student.chester.ac.uk,Computer Science,1,2024-09-27,76.64,5,1.82,5,1,68,2.74,True,False,False,True,None,Declining,False,18,,,36,0,0,28,Low,0.0
STU0466,Martyn Clements,martyn.clements@student.chester.ac.uk,Computer Science,3,2024-09-05,78.96,16,9.81,6,0,93,3.36,True,True,False,False,Full,Stable,True,19,2025-02-16,Responded,9,0,0,7,Low,0.0
STU0467,Elizabeth Cook,elizabeth.cook@student.chester.ac.uk,Business Analytics,2,2024-09-28,79.18,3,3.21,5,0,67,2.72,False,False,False,True,Partial,Declining,True,10,,,32,0,0,25,Low,0.0
STU0468,Kathleen Phillips,kathleen.phillips@student.chester.ac.uk,Computer Science,1,2024-09-24,78.42,4,1.71,2,1,58,2.97,False,True,True,False,Full,Improving,True,15,,,27,0,0,21,Low,0.0
STU0469,Paul Bird,paul.bird@student.chester.ac.uk,Business Analytics,3,2024-09-16,63.73,3,2.7,3,0,56,1.87,False,False,False,False,None,Declining,False,20,2025-02-18,Meeting Scheduled,44,0,0,34,Medium,0.0
STU0470,Joel Smart,joel.smart@student.chester.ac.uk,Data Science,1,2024-09-01,91.75,2,1.94,2,0,52,2.17,False,True,False,False,Full,Improving,False,13,,,39,0,0,30,Low,0.0
STU0471,Rosemary Watkins,rosemary.watkins@student.chester.ac.uk,Business Analytics,2,2024-10-31,70.33,1,0.24,1,0,49,1.64,False,True,False,True,Full,Declining,False,9,,,61,2,1,57,Medium,41.0
STU0472,Wendy Taylor,wendy.taylor@student.chester.ac.uk,Data Science,3,2024-09-27,82.28,5,1.43,3,0,69,2.2,False,False,False,False,None,Declining,False,11,,,37,0,0,29,Low,0.0
STU0473,Katie Powell,katie.powell@student.chester.ac.uk,Business Analytics,2,2024-10-11,67.03,11,3.41,7,0,85,3.53,True,True,False,True,Partial,Improving,False,15,,,15,0,0,12,Low,0.0
STU0474,Leigh Ross,leigh.ross@student.chester.ac.uk,Engineering,2,2024-10-24,66.93,24,12.18,8,0,100,3.85,False,False,True,False,None,Improving,True,8,,,0,0,0,0,Low,0.0
STU0475,Paige Patel,paige.patel@student.chester.ac.uk,Engineering,3,2024-10-11,73.51,5,0.97,7,1,57,2.31,True,True,True,False,Full,Declining,False,3,2025-02-23,Responded,31,0,0,24,Low,0.0
STU0476,Danny Taylor,danny.taylor@student.chester.ac.uk,Engineering,3,2024-09-23,92.1,3,3.13,4,1,59,3.21,False,False,False,False,Partial,Improving,True,17,,,36,0,0,28,Low,0.0
STU0477,Amelia Smith,amelia.smith@student.chester.ac.uk,Business Analytics,1,2024-10-31,54.77,0,0.21,3,2,44,1.99,True,False,True,True,None,Declining,False,18,,,71,1,1,58,Medium,11.0
STU0478,Jacqueline Barnes,jacqueline.barnes@student.chester.ac.uk,Psychology,1,2024-09-10,47.01,0,0.0,1,2,42,2.35,True,False,False,False,Partial,Stable,False,15,,,86,1,0,78,High,49.0
STU0479,Victoria Thomas,victoria.thomas@student.chester.ac.uk,Computer Science,2,2024-10-01,62.2,1,2.19,3,1,54,2.36,True,False,False,False,None,Improving,False,18,,,48,0,0,37,Medium,0.0
STU0480,Elaine Cole,elaine.cole@student.chester.ac.uk,Business Analytics,2,2024-09-12,67.97,0,0.0,2,1,29,1.47,False,True,False,False,Full,Improving,False,16,2025-03-14,No Response,66,1,0,62,Medium,49.0
STU0481,Margaret Cooper,margaret.cooper@student.chester.ac.uk,Business Analytics,3,2024-09-22,71.48,1,0.38,4,0,44,2.14,False,False,False,False,None,Declining,False,6,,,68,1,0,64,Medium,49.0
STU0482,Cheryl James,cheryl.james@student.chester.ac.uk,Psychology,2,2024-10-18,75.05,6,1.41,5,0,71,2.48,True,True,False,True,Full,Stable,True,8,2025-03-15,Responded,21,0,0,16,Low,0.0
STU0483,Naomi Robinson,naomi.robinson@student.chester.ac.uk,Business Analytics,1,2024-09-26,90.4,8,3.66,6,0,56,2.4,False,True,False,True,None,Declining,False,8,,,29,0,0,23,Low,0.0
STU0484,Olivia Arnold,olivia.arnold@student.chester.ac.uk,Psychology,2,2024-10-16,83.18,4,1.48,5,0,54,2.39,False,False,False,True,Full,Declining,False,3,,,44,1,0,45,Medium,49.0
STU0485,Malcolm Kerr,malcolm.kerr@student.chester.ac.uk,Data Science,3,2024-09-06,88.89,11,6.67,4,0,84,2.56,False,False,False,False,None,Improving,False,19,2025-02-21,Responded,11,1,0,19,Low,49.0
STU0486,Marie Ross,marie.ross@student.chester.ac.uk,Psychology,1,2024-10-11,57.09,0,0.0,3,1,58,1.77,True,True,False,False,None,Declining,False,21,,,64,1,0,61,Medium,49.0
STU0487,Oliver Cameron,oliver.cameron@student.chester.ac.uk,Business Analytics,1,2024-09-22,60.95,0,0.0,3,0,83,2.55,False,True,False,False,Partial,Declining,False,10,2025-03-12,No Response,62,0,0,48,Medium,0.0
STU0488,Chloe Spencer,chloe.spencer@student.chester.ac.uk,Computer Science,3,2024-09-21,69.04,8,8.35,3,0,65,2.79,False,False,False,False,Partial,Stable,False,3,2025-02-18,No Response,20,0,0,16,Low,0.0
STU0489,Caroline Brown,caroline.brown@student.chester.ac.uk,Psychology,1,2024-09-22,63.29,0,1.01,1,0,42,1.79,False,False,False,False,Partial,Declining,False,15,,,71,0,0,55,Medium,0.0
STU0490,Gareth Bolton,gareth.bolton@student.chester.ac.uk,Computer Science,2,2024-09-23,74.34,3,2.28,7,0,59,2.15,False,True,False,True,Partial,Stable,False,21,2025-02-15,No Response,29,0,0,23,Low,0.0
STU0491,Abbie Morgan,abbie.morgan@student.chester.ac.uk,Engineering,3,2024-10-27,71.19,6,3.91,1,1,79,3.24,False,False,False,False,Full,Stable,False,8,,,30,0,0,23,Low,0.0
STU0492,Keith Jones,keith.jones@student.chester.ac.uk,Engineering,1,2024-09-28,80.17,3,1.04,4,0,70,2.63,False,False,False,False,Full,Declining,False,4,2025-02-08,Responded,47,0,0,37,Medium,0.0
STU0493,Arthur Cook,arthur.cook@student.chester.ac.uk,Engineering,3,2024-09-19,100.0,19,10.96,8,0,100,3.05,False,False,False,False,None,Improving,True,10,,,2,0,0,2,Low,0.0
STU0494,Hazel Simmons,hazel.simmons@student.chester.ac.uk,Engineering,3,2024-10-15,92.99,15,7.1,6,0,86,3.22,False,False,False,False,None,Improving,True,6,,,4,1,0,14,Low,49.0
STU0495,Jonathan Barton,jonathan.barton@student.chester.ac.uk,Computer Science,3,2024-10-15,81.37,0,0.85,4,0,54,2.14,False,False,False,False,Partial,Declining,False,18,2025-03-19,No Response,60,0,0,47,Medium,0.0
STU0496,Frances Taylor,frances.taylor@student.chester.ac.uk,Psychology,2,2024-09-22,57.79,0,0.0,4,1,40,1.29,False,True,False,False,Partial,Declining,False,18,,,73,3,0,73,High,71.0
STU0497,Jessica Watson,jessica.watson@student.chester.ac.uk,Psychology,2,2024-09-20,55.52,1,0.83,1,1,37,1.9,False,False,False,True,None,Declining,False,12,,,81,2,2,68,High,22.0
STU0498,Kayleigh Edwards,kayleigh.edwards@student.chester.ac.uk,Data Science,3,2024-10-07,78.51,8,3.6,5,0,72,2.78,False,True,False,True,Partial,Declining,True,10,,,21,0,0,16,Low,0.0
STU0499,Holly Carr,holly.carr@student.chester.ac.uk,Computer Science,3,2024-10-28,93.57,5,1.6,5,1,69,3.36,False,True,False,True,Full,Declining,True,8,,,36,0,0,28,Low,0.0
STU0500,Alan Richards,alan.richards@student.chester.ac.uk,Computer Science,2,2024-09-19,100.0,22,12.33,8,0,93,3.31,False,False,False,False,None,Stable,True,12,,,7,0,0,5,Low,0.0
